annual_id,annual_year,asset_zmt,debt_amt,owner_equity_toatal,opt_income_total,profit_total,net_profit,tax_total,pripid,uni_social_crd_cd,comp_nm
064160417d5442fd95350859086b49f4,2022,150000,53904,96096,22514,20668,13254,207,330206MA2J62J90C,92330206MA2J62J90C,宁波梅山保税港区海根时小珍商务服务部
130ab4a4fb354000af03224ff93737f7,2023,122000,41322,80678,20653,15883,6447,159,330206MA2J62J90C,92330206MA2J62J90C,宁波梅山保税港区海根时小珍商务服务部
1317d4a66c9841cebf6d24f8ad054fde,2020,105000,14935,90065,-3780,-1634,-2250,0,330206MA2J75800P,92330206MA2J75800P,宁波梅山保税港区金湛章飞翠商务服务部
768b003902b541dd82c83bf1db18ecfb,2021,111000,20383,90617,16256,15497,9900,155,330206MA2J75800P,92330206MA2J75800P,宁波梅山保税港区金湛章飞翠商务服务部
1ee7848c32464a3d8ff2c7ec14dc7229,2022,80000,25902,54098,12689,8539,-5454,85,330206MA2J75800P,92330206MA2J75800P,宁波梅山保税港区金湛章飞翠商务服务部
c74d9462880c438995497d9f4da71c5d,2023,88000,31932,56068,-3772,-2695,-3393,0,330206MA2J75800P,92330206MA2J75800P,宁波梅山保税港区金湛章飞翠商务服务部
78338a0ec9e443c4a2cd2c5e4826b1c7,2020,97000,16721,80279,45896,42655,26211,427,330206MA2KNLD989,92330206MA2KNLD989,宁波梅山保税港区海根汪斌商务服务部
d5ecd13f56024918bfa25ebb7ca90a87,2021,117000,37309,79691,22787,21511,14700,215,330206MA2KNLD989,92330206MA2KNLD989,宁波梅山保税港区海根汪斌商务服务部
7f7ae263e0b34160a8dbd72a03891cd2,2022,88000,18848,69152,-12166,-5340,-7236,0,330206MA2KNLD989,92330206MA2KNLD989,宁波梅山保税港区海根汪斌商务服务部
7c3d50a0be8c498ab3abc13e598cc0a8,2023,88000,12272,75728,20355,11213,-4290,112,330206MA2KNLD989,92330206MA2KNLD989,宁波梅山保税港区海根汪斌商务服务部
7e9afed3cde4464ea4ee0901fc0f3859,2020,76000,25973,50027,-7215,-2408,-3063,0,330206MA7EFP8L5G,92330206MA7EFP8L5G,宁波梅山保税港区金湛陈珊一商务服务部
2522ed6a80ed4123b932611e0aaeb396,2021,120000,39323,80677,30890,28962,23829,290,330206MA7EFP8L5G,92330206MA7EFP8L5G,宁波梅山保税港区金湛陈珊一商务服务部
707386df7a174e4d886849326fd1cfd1,2022,88000,9081,78919,29191,27011,20805,270,330206MA7EFP8L5G,92330206MA7EFP8L5G,宁波梅山保税港区金湛陈珊一商务服务部
4810c37195df43ba92618bd622fee986,2023,142000,27012,114988,-9107,-5534,-6543,0,330206MA7EFP8L5G,92330206MA7EFP8L5G,宁波梅山保税港区金湛陈珊一商务服务部
06b24f542a834704988c4b8477f63fbf,2020,139000,45243,93757,40681,36360,18858,364,330206MA7E0E0A2A,92330206MA7E0E0A2A,宁波梅山保税港区海根赵闪闪商务服务部
563c015fedab4bfaa6bb74289bcfe1c5,2021,76000,25545,50455,13874,11439,-9366,114,330206MA7E0E0A2A,92330206MA7E0E0A2A,宁波梅山保税港区海根赵闪闪商务服务部
bc88a06f202f4f3085cd1150ec61a3a8,2022,89000,29494,59506,23532,23521,23505,235,330206MA7E0E0A2A,92330206MA7E0E0A2A,宁波梅山保税港区海根赵闪闪商务服务部
9128f46cf4d442f19686563eb4227ca4,2023,124000,42856,81144,59440,56293,48171,563,330206MA7E0E0A2A,92330206MA7E0E0A2A,宁波梅山保税港区海根赵闪闪商务服务部
1166103f97474819bd4355827a07e98c,2020,1271321,351704,919617,64738,52955,25227,13239,330201MA2J70W505,91330201MA2J70W505,宁波大榭开发区益科餐饮管理有限公司
bab2c777ebc141d088aa3c4f9fea1657,2021,1091086,409801,681285,-55369,-63885,-115554,0,330201MA2J70W505,91330201MA2J70W505,宁波大榭开发区益科餐饮管理有限公司
0b9e9dcebb774a4dbc709ca33108514a,2022,2858131,1452615,1405516,-222656,-114852,-153192,0,330201MA2J70W505,91330201MA2J70W505,宁波大榭开发区益科餐饮管理有限公司
aa413d2d3b644f149049ffe366875a8a,2023,2056294,423088,1633206,-129879,-86268,-116889,0,330201MA2J70W505,91330201MA2J70W505,宁波大榭开发区益科餐饮管理有限公司
9bf921f2463c434187ac9dbbff93d676,2020,108000,20480,87520,9134,23674,15762,237,330206MA7FN87G66,92330206MA7FN87G66,宁波梅山保税港区金湛叶芳芳二商务服务部
7805f0d146f54c25976bea6841aec152,2021,133000,50780,82220,22374,21682,20370,217,330206MA7FN87G66,92330206MA7FN87G66,宁波梅山保税港区金湛叶芳芳二商务服务部
91552814b9fd4ecdb732240504b1ba8e,2022,135000,38454,96546,20970,13816,-6414,138,330206MA7FN87G66,92330206MA7FN87G66,宁波梅山保税港区金湛叶芳芳二商务服务部
1c89a87aeabe45bfa72fab506049c6ff,2023,85000,32465,52535,22562,15443,-29154,154,330206MA7FN87G66,92330206MA7FN87G66,宁波梅山保税港区金湛叶芳芳二商务服务部
36a18a010d7a4d59ad6e7c712f8d97ab,2020,78000,29342,48658,8002,6345,3612,63,330206MA7EWWUPXJ,92330206MA7EWWUPXJ,宁波梅山保税港区金湛申一佳商务服务部
36240f51325449c18975958de0004d2e,2021,104000,39979,64021,40633,37527,20928,375,330206MA7EWWUPXJ,92330206MA7EWWUPXJ,宁波梅山保税港区金湛申一佳商务服务部
42dc56e5af744f84886e00bbaef16ccd,2022,104000,39597,64403,4895,4624,3009,46,330206MA7EWWUPXJ,92330206MA7EWWUPXJ,宁波梅山保税港区金湛申一佳商务服务部
dbe2d15839b1409f94240b6a5dcc4ace,2023,107000,13791,93209,64200,52884,33669,529,330206MA7EWWUPXJ,92330206MA7EWWUPXJ,宁波梅山保税港区金湛申一佳商务服务部
490bf8aac65044b18b32a2e153c4e125,2020,128000,39856,88144,28817,20817,-10326,208,330206MA2J6WE31E,92330206MA2J6WE31E,宁波梅山保税港区金湛丁行飞商务服务部
909c226595ab4c70a4d8ae880a9784fc,2021,124000,33886,90114,-8857,-2627,-3252,0,330206MA2J6WE31E,92330206MA2J6WE31E,宁波梅山保税港区金湛丁行飞商务服务部
8d649d9b7b2d4b1dafa828d1b186b422,2022,149000,31056,117944,-17012,-7296,-10380,0,330206MA2J6WE31E,92330206MA2J6WE31E,宁波梅山保税港区金湛丁行飞商务服务部
bbb79af8c166437ea20c4a89786f8b57,2023,78000,13232,64768,15326,20574,15702,206,330206MA2J6WE31E,92330206MA2J6WE31E,宁波梅山保税港区金湛丁行飞商务服务部
fe6e06b221614ac09a6f61f94ae679c4,2020,102000,9769,92231,5641,4535,2484,45,330206MA7FPYND5U,92330206MA7FPYND5U,宁波梅山保税港区金湛王欣一商务服务部
109d1236658d48f5aa924956e7f901bc,2021,97000,24385,72615,23551,21580,15801,216,330206MA7FPYND5U,92330206MA7FPYND5U,宁波梅山保税港区金湛王欣一商务服务部
df9498c334fe4743a50447c0d4a57a05,2022,139000,43188,95812,27056,22167,12501,222,330206MA7FPYND5U,92330206MA7FPYND5U,宁波梅山保税港区金湛王欣一商务服务部
daf589ad98c7494bb78799c5844a296a,2023,90000,18592,71408,7689,11599,9639,116,330206MA7FPYND5U,92330206MA7FPYND5U,宁波梅山保税港区金湛王欣一商务服务部
88bd607b4b974e769eec1240e48ae296,2020,85000,24847,60153,-5895,-6881,-8709,0,330206MA2J6QAF8W,92330206MA2J6QAF8W,宁波梅山保税港区金湛施玮弟商务服务部
6b16cebf0a754443a0e36a02c5151f6a,2021,106000,19678,86322,-21514,-12544,-17910,0,330206MA2J6QAF8W,92330206MA2J6QAF8W,宁波梅山保税港区金湛施玮弟商务服务部
69e5fe2f9d4e4999b2cd535c3b9252b2,2022,104000,32133,71867,1112,948,534,9,330206MA2J6QAF8W,92330206MA2J6QAF8W,宁波梅山保税港区金湛施玮弟商务服务部
efd1c2f6bae1453699a5c40f18a3aa90,2023,92000,17269,74731,24957,49296,40842,493,330206MA2J6QAF8W,92330206MA2J6QAF8W,宁波梅山保税港区金湛施玮弟商务服务部
aa5960e0601e45688a4aeea5109d9d7e,2020,90000,19431,70569,12853,23109,14136,231,330206MA2J7T9H1R,92330206MA2J7T9H1R,宁波梅山保税港区金湛王孝强商务服务部
952d7bdf29454799b62f62333d29051b,2021,144000,19365,124635,-21477,-8659,-11847,0,330206MA2J7T9H1R,92330206MA2J7T9H1R,宁波梅山保税港区金湛王孝强商务服务部
09f0de3c8f354995b37d2277a5cefd93,2022,105000,38633,66367,14136,12913,10206,129,330206MA2J7T9H1R,92330206MA2J7T9H1R,宁波梅山保税港区金湛王孝强商务服务部
275f932aa27546f2a837bb4fd1f8ca46,2023,139000,49762,89238,24611,60628,50745,606,330206MA2J7T9H1R,92330206MA2J7T9H1R,宁波梅山保税港区金湛王孝强商务服务部
401f3f32da144f309df6faecfeb2424a,2020,40214313,16365716,23848597,-3087312,3250428,3244290,812607,330206MA2AG44L52,91330206MA2AG44L52,宁波慧灵文化传播有限公司
9b53a38a3b114dc480be044d89bc0cd2,2021,18225886,5353232,12872654,2382943,1849578,989802,462394,330206MA2AG44L52,91330206MA2AG44L52,宁波慧灵文化传播有限公司
850d2067c2c54f28a6380271f4916159,2022,59968428,27362792,32605636,6694979,9707647,9698409,2426912,330206MA2AG44L52,91330206MA2AG44L52,宁波慧灵文化传播有限公司
486098130d0d4294aa92bb9bc579acce,2023,52785213,28810838,23974375,-6787864,-3804485,-4304313,0,330206MA2AG44L52,91330206MA2AG44L52,宁波慧灵文化传播有限公司
7c24c29bedce4b70882f80b8ad691b29,2020,148000,33793,114207,25390,24143,20211,241,330206MA2KNUED10,92330206MA2KNUED10,宁波梅山保税港区海根牛东驰通商务服务部
80e90f429b354b9b826f02609e53e632,2021,144000,33237,110763,30550,77075,67755,771,330206MA2KNUED10,92330206MA2KNUED10,宁波梅山保税港区海根牛东驰通商务服务部
897caa8da85b447081b3cbd081f13225,2022,138000,45970,92030,43692,42597,40782,426,330206MA2KNUED10,92330206MA2KNUED10,宁波梅山保税港区海根牛东驰通商务服务部
3604c5a2bb3545578623f7ea63ab8c83,2023,83000,10092,72908,25793,18471,4524,185,330206MA2KNUED10,92330206MA2KNUED10,宁波梅山保税港区海根牛东驰通商务服务部
ed328c629fcd4f5f99ecc3791c77d276,2020,109000,30857,78143,-19133,-23347,-38160,0,330206MACP6DCM6K,92330206MACP6DCM6K,宁波梅山保税港区海根赵兵商务服务部
a0f25790582a403798e3d95e52d49780,2021,87000,28857,58143,-7618,-2282,-2733,0,330206MACP6DCM6K,92330206MACP6DCM6K,宁波梅山保税港区海根赵兵商务服务部
dbe1900332324bd5a62377f9fde5355d,2022,102000,30203,71797,20706,14361,1446,144,330206MACP6DCM6K,92330206MACP6DCM6K,宁波梅山保税港区海根赵兵商务服务部
b2549986842a4e579ea397be7d51e0b9,2023,75000,11848,63152,15206,9504,-456,95,330206MACP6DCM6K,92330206MACP6DCM6K,宁波梅山保税港区海根赵兵商务服务部
47dba10867c84759b84dea7227a2b08e,2020,100000,16842,83158,20300,19295,12741,193,330206MA2EKNN95D,92330206MA2EKNN95D,宁波市北仑区柴桥好日子家纺店
e68d8a4776c947a6af5bc26f3f483f66,2021,149000,52200,96800,89400,78873,57123,789,330206MA2EKNN95D,92330206MA2EKNN95D,宁波市北仑区柴桥好日子家纺店
d0be7e01372a424db0cd63b5c53e99b0,2022,91000,19695,71305,19490,8874,-28404,89,330206MA2EKNN95D,92330206MA2EKNN95D,宁波市北仑区柴桥好日子家纺店
93cfe51c66a949d2b4ff66e9719d3b4e,2023,133000,20260,112740,43506,40870,31203,409,330206MA2EKNN95D,92330206MA2EKNN95D,宁波市北仑区柴桥好日子家纺店
beff2f8a1ad64c8e8722d76f18218a5c,2020,106000,25801,80199,30824,25874,12774,259,330206MA2J418G4G,92330206MA2J418G4G,宁波梅山保税港区尽良筹李华商务服务部
ef98a30242aa4979b7aebded47dc4a58,2021,104000,30553,73447,23948,40141,30576,401,330206MA2J418G4G,92330206MA2J418G4G,宁波梅山保税港区尽良筹李华商务服务部
41624305f9ba42e5a696bef4d611e263,2022,147000,45866,101134,5431,4439,2181,44,330206MA2J418G4G,92330206MA2J418G4G,宁波梅山保税港区尽良筹李华商务服务部
7d399921dd334199ab304d5113ed988d,2023,150000,19261,130739,37769,33858,25617,339,330206MA2J418G4G,92330206MA2J418G4G,宁波梅山保税港区尽良筹李华商务服务部
950ff426bdb6461cbfb53ac452f827cc,2020,114000,16573,97427,-6220,-7665,-13482,0,330206MA2GUJXR1F,92330206MA2GUJXR1F,宁波市北仑区抬头文化创意工作室
3493ef2000b94d148515dbd0e082c0ac,2021,127000,32044,94956,6684,5957,4308,60,330206MA2GUJXR1F,92330206MA2GUJXR1F,宁波市北仑区抬头文化创意工作室
dd35b66ed13f43a3a940fefc4945d660,2022,82000,13700,68300,240,180,54,2,330206MA2GUJXR1F,92330206MA2GUJXR1F,宁波市北仑区抬头文化创意工作室
9d7ef5947d5b4d43bef91123297918d3,2023,94000,21335,72665,10939,9507,6972,95,330206MA2GUJXR1F,92330206MA2GUJXR1F,宁波市北仑区抬头文化创意工作室
b76852dee7734f5eb2b111e987a1db39,2020,2931160,1301158,1630002,1650042,1531541,1075773,15315,330206MA7EXL7D0T,92330206MA7EXL7D0T,宁波北仑韦程文化创意工作室
15bd39ceb6b94cca9918e4b28ee37dc0,2021,2074196,865245,1208951,-567195,-223550,-282459,0,330206MA7EXL7D0T,92330206MA7EXL7D0T,宁波北仑韦程文化创意工作室
62379eda55114419a6624dd1ca1b2cbd,2022,1992829,1070877,921952,472802,392008,-193290,3920,330206MA7EXL7D0T,92330206MA7EXL7D0T,宁波北仑韦程文化创意工作室
a2e220e406e146d4988449b7ee5d2d30,2023,2445546,1156706,1288840,-544239,-306510,-345501,0,330206MA7EXL7D0T,92330206MA7EXL7D0T,宁波北仑韦程文化创意工作室
826a7430f80f4a679eeef22b38f12a40,2020,75000,25352,49648,421,361,270,4,330206MA2KN0EH24,92330206MA2KN0EH24,宁波北仑逆形健身俱乐部
bfee140a30fd45b7907966d8f5f9fd34,2021,117000,41475,75525,37181,33152,18324,332,330206MA2KN0EH24,92330206MA2KN0EH24,宁波北仑逆形健身俱乐部
1553b7f1730e41e7b5c29a3b83125831,2022,110000,26121,83879,12414,12068,10920,121,330206MA2KN0EH24,92330206MA2KN0EH24,宁波北仑逆形健身俱乐部
2e42b50c7b924858920c11eacff1da60,2023,138000,23182,114818,-15945,-1905,-2646,0,330206MA2KN0EH24,92330206MA2KN0EH24,宁波北仑逆形健身俱乐部
cb234516357c45939467559ab93c6463,2020,11463520,6736183,4727337,-493627,-267501,-331260,0,330201MABRW6YN7F,91330201MABRW6YN7F,宁波娱吖传媒有限公司
478392fdf4974f38a8b2e3b53be23e9b,2021,29137135,15709098,13428037,6874019,12413168,12409998,3103292,330201MABRW6YN7F,91330201MABRW6YN7F,宁波娱吖传媒有限公司
9410a11ab3704e5492ff95e60e725a0d,2022,9762452,2206737,7555715,-449788,-168016,-189495,0,330201MABRW6YN7F,91330201MABRW6YN7F,宁波娱吖传媒有限公司
5e88852ce91745a395876f9f70487344,2023,12088149,4827677,7260472,1732131,1661238,1209864,415310,330201MABRW6YN7F,91330201MABRW6YN7F,宁波娱吖传媒有限公司
b86e18aa1fa44b3aac238a177944d170,2020,118000,30441,87559,12875,11916,5841,2979,330206MA2GRBQAXB,91330206MA2GRBQAXB,上海星巴克咖啡经营有限公司宁波北仑中河南路店
b3929b73ed64416b87eafe88f08d1ae6,2021,124000,20209,103791,-3759,-2087,-2697,0,330206MA2GRBQAXB,91330206MA2GRBQAXB,上海星巴克咖啡经营有限公司宁波北仑中河南路店
6ec1d465f4fc453b97d2a927c1fb5ec1,2022,89000,27412,61588,47062,43306,36414,10826,330206MA2GRBQAXB,91330206MA2GRBQAXB,上海星巴克咖啡经营有限公司宁波北仑中河南路店
fc042646d99445658f57995342991ae1,2023,80000,17218,62782,18142,29638,23682,7410,330206MA2GRBQAXB,91330206MA2GRBQAXB,上海星巴克咖啡经营有限公司宁波北仑中河南路店
58d40215308045e995bcb610421be27b,2020,141000,31108,109892,-42300,-16588,-20172,0,330206MA2KNQ961N,92330206MA2KNQ961N,宁波梅山保税港区海根林城杰商务服务部
70bce2abb5f94814a5178e7b95ac2c69,2021,90000,19404,70596,12356,12028,9198,120,330206MA2KNQ961N,92330206MA2KNQ961N,宁波梅山保税港区海根林城杰商务服务部
b7a068d60a094151af636dbc3879460d,2022,118000,31248,86752,-3818,-2098,-2526,0,330206MA2KNQ961N,92330206MA2KNQ961N,宁波梅山保税港区海根林城杰商务服务部
e0a00ea2d6324fd294fdffca3d25402f,2023,120000,41101,78899,32458,28885,23475,289,330206MA2KNQ961N,92330206MA2KNQ961N,宁波梅山保税港区海根林城杰商务服务部
af080e25263f4487ba84016eeca4a385,2020,17222948,7707686,9515262,-1007613,-769525,-891252,0,330206MA282UG88P,91330206MA282UG88P,宁波瑞哲餐饮管理服务有限公司
393cef02d32b4560abf255a6784cefa2,2021,20840790,8815948,12024842,1605839,1388260,904395,347065,330206MA282UG88P,91330206MA282UG88P,宁波瑞哲餐饮管理服务有限公司
ccbaf06af03745c5ad981e207458f8fd,2022,19501219,11905591,7595628,3919695,8308199,8304999,2077050,330206MA282UG88P,91330206MA282UG88P,宁波瑞哲餐饮管理服务有限公司
f69bbee80b82404f91a4c60c26b32a1d,2023,28563537,12823618,15739919,7802159,6518562,3799179,1629640,330206MA282UG88P,91330206MA282UG88P,宁波瑞哲餐饮管理服务有限公司
87861ffbdc15450790db56e01bf862ea,2020,86000,21915,64085,-12045,-4933,-5619,0,330206MA284DF94X,92330206MA284DF94X,宁波市北仑区小港王艺广告设计服务部
7865b7ee242f4e579e9e6d62aa35af70,2021,127000,20706,106294,4203,3813,2007,38,330206MA284DF94X,92330206MA284DF94X,宁波市北仑区小港王艺广告设计服务部
89b383a7465147f281a4ea095bf59837,2022,89000,20307,68693,445,379,261,4,330206MA284DF94X,92330206MA284DF94X,宁波市北仑区小港王艺广告设计服务部
b747c3b75cc44626bea7f60da5a3d1f9,2023,102000,19724,82276,-3127,-1538,-2034,0,330206MA284DF94X,92330206MA284DF94X,宁波市北仑区小港王艺广告设计服务部
51a1b5b6eba648afa179de05b2f8c1f1,2020,911087,198271,712816,412805,362959,264813,3630,330206MA2J72J7XU,92330206MA2J72J7XU,宁波市北仑区张艳足浴店
6c39c0e8268045f7b1f6008949dca515,2021,583997,138166,445831,105701,97034,76533,970,330206MA2J72J7XU,92330206MA2J72J7XU,宁波市北仑区张艳足浴店
756baf167ebf4e4d93c6465e7f401149,2022,598235,169600,428635,-91037,-45893,-54798,0,330206MA2J72J7XU,92330206MA2J72J7XU,宁波市北仑区张艳足浴店
ed9d73c2b08c40ed9a943586145b1e41,2023,981640,207222,774418,278366,271065,227709,2711,330206MA2J72J7XU,92330206MA2J72J7XU,宁波市北仑区张艳足浴店
b76142f62294423195eec09f500f957d,2020,76000,7924,68076,39856,35502,22329,355,330206MA2CL09J9W,92330206MA2CL09J9W,宁波市北仑区新碶天来机电设备安装服务部
057f58ab24b042e99b53f22be3b157e5,2021,107000,14627,92373,32794,31729,29514,317,330206MA2CL09J9W,92330206MA2CL09J9W,宁波市北仑区新碶天来机电设备安装服务部
17d9cb4dac3b4b7da5972b5396a1ea4f,2022,150000,16828,133172,-30581,-18704,-21216,0,330206MA2CL09J9W,92330206MA2CL09J9W,宁波市北仑区新碶天来机电设备安装服务部
4ecf390d637d4b188f8393258ec08016,2023,150000,23958,126042,472,8470,531,85,330206MA2CL09J9W,92330206MA2CL09J9W,宁波市北仑区新碶天来机电设备安装服务部
17ae7b0303bf4840a93b8dc6c9f2f767,2020,76000,24328,51672,26857,24710,12660,247,330206MA7CB98W8Q,92330206MA7CB98W8Q,宁波梅山保税港区尽良筹陈洁商务服务部
b219492dbb4b4129ae055a0c1a00bf0e,2021,87000,27101,59899,-3613,-1124,-1587,0,330206MA7CB98W8Q,92330206MA7CB98W8Q,宁波梅山保税港区尽良筹陈洁商务服务部
ed48eeb401e14b98ba8d8e79aa9081de,2022,91000,15774,75226,17177,15488,11547,155,330206MA7CB98W8Q,92330206MA7CB98W8Q,宁波梅山保税港区尽良筹陈洁商务服务部
76e244ebfe244a2a8350562528bce7b8,2023,145000,14858,130142,36964,31182,20937,312,330206MA7CB98W8Q,92330206MA7CB98W8Q,宁波梅山保税港区尽良筹陈洁商务服务部
f500682e461243cd819eadf4c658120b,2020,54758023,37408771,17349252,-4675573,-5076391,-8454717,0,330201MA8FRUN437,91330201MA8FRUN437,宁波保税区维安卫生服务有限公司
c6e87d6e19e244bc8738aa260d301492,2021,54687890,29364970,25322920,4817725,4321682,3406611,1080420,330201MA8FRUN437,91330201MA8FRUN437,宁波保税区维安卫生服务有限公司
2f240f4e25064fe5aa6e23c9c1d2e3b0,2022,32259191,17361214,14897977,-9677757,-5119368,-6493635,0,330201MA8FRUN437,91330201MA8FRUN437,宁波保税区维安卫生服务有限公司
83c419e804cc4fba9aee45c5de7cf742,2023,22940860,15315888,7624972,-2405980,-1192140,-1417302,0,330201MA8FRUN437,91330201MA8FRUN437,宁波保税区维安卫生服务有限公司
41cb31fe14b94ba39554902b01a633a1,2020,137000,14303,122697,6779,5950,3204,1488,330206MA7LDB042M,91330206MA7LDB042M,宁波王氏迦南眼镜有限公司北仑分公司
c2fb9569fb1b431aab09720c0f7fbf2c,2021,126000,16732,109268,-18844,-5073,-7023,0,330206MA7LDB042M,91330206MA7LDB042M,宁波王氏迦南眼镜有限公司北仑分公司
5c173ccf30c44f97abb527361bae7665,2022,119000,31434,87566,50751,40381,-38265,10095,330206MA7LDB042M,91330206MA7LDB042M,宁波王氏迦南眼镜有限公司北仑分公司
047225fa715a40a6aa1faef3e0e24a02,2023,149000,44288,104712,-27718,-12381,-14772,0,330206MA7LDB042M,91330206MA7LDB042M,宁波王氏迦南眼镜有限公司北仑分公司
acb957605efb4a2da85a9ebd2198bef3,2020,122000,17712,104288,1462,1320,1065,13,330206MACLB29E5P,92330206MACLB29E5P,宁波梅山保税港区金湛黄可叶商务服务部
acb2e2cfaf1842b7b7f7e65c7d529a04,2021,71000,22694,48306,8956,7673,5661,77,330206MACLB29E5P,92330206MACLB29E5P,宁波梅山保税港区金湛黄可叶商务服务部
623adbb3847e4b08a910cf4a076ac8f9,2022,135000,44413,90587,52414,43517,21654,435,330206MACLB29E5P,92330206MACLB29E5P,宁波梅山保税港区金湛黄可叶商务服务部
3cd3b52cd6ad4a19b4a75b704df27de4,2023,94000,12311,81689,-17594,-8926,-11013,0,330206MACLB29E5P,92330206MACLB29E5P,宁波梅山保税港区金湛黄可叶商务服务部
