main_identi_id,reg_org,comp_type,reg_state,uni_social_crd_cd,comp_nm,addr,legal_repre,indv_id,reg_capt,capt_kind,opt_scop,reg_no,appr_dt,est_dt,opt_from,opt_to,domdi_strict,pro_loc,opt_strict,postal_code,opt_loc,indv_code,indv_nm
330206MA2AG44L52,宁波市北仑区市场监督管理局,有限责任公司（自然人独资）,注销,91330206MA2AG44L52,宁波慧灵文化传播有限公司,"浙江省宁波市北仑区新碶新大路959号3层,961-965号（单号）2-3层,967号1-3层",陈艇,文艺创作与表演,2000000.0,人民币,"一般项目:文艺创作;组织文化艺术交流活动;项目策划与公关服务;从事艺术培训的营利性民办培训机构（除面向中小学生开展的学科类、语言类文化教育培训）;从事语言能力培训的营利性民办培训服务机构（除面向中小学生开展的学科类、语言类文化教育培训）;摄影扩印服务;会议及展览服务;广告设计、代理;广告制作;广告发布（非广播电台、电视台、报刊出版单位）;服装服饰批发;服装服饰零售;电子产品销售;通信设备销售;办公用品销售;文具用品批发;玩具、动漫及游艺用品销售;游艺用品及室内游艺器材销售;游艺及娱乐用品销售;日用品销售;日用品批发;互联网数据服务;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;中小学生校外托管服务（不含餐饮、住宿、文化教育培训）;幼儿园外托管服务（不含餐饮、住宿、文化教育培训）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA2AG44L52,2017-12-05,2017-12-05,2017-12-05,2099-12-31,330206001,北仑区,330206001,315800,北仑区,8810.0,8810.0
330206MA2KNUED10,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA2KNUED10,宁波梅山保税港区海根牛东驰通商务服务部,浙江省宁波市北仑区梅山街道梅山七星路88号6幢C201室-106612（集群注册）,牛东驰,其他未列明商务服务业,10000.0,人民币,"一般项目:劳务服务（不含劳务派遣）;外卖递送服务（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA2KNUED10,2021-08-16,2021-08-16,2021-08-16,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206MACP6DCM6K,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MACP6DCM6K,宁波梅山保税港区海根赵兵商务服务部,浙江省宁波市北仑区梅山街道梅山七星路88号6幢C201室-118937（集群注册）,赵兵,其他未列明商务服务业,10000.0,人民币,"一般项目:劳务服务（不含劳务派遣）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MACP6DCM6K,2023-06-26,2023-06-26,2023-06-26,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206MA2EKNN95D,宁波市北仑区市场监督管理局,个体工商户,注销,92330206MA2EKNN95D,宁波市北仑区柴桥好日子家纺店,北仑区柴桥街道薪桥北路428号,史晚芳,纺织品及针织品零售,0.0,,一般经营项目：床上用品、服装的零售；许可经营项目：卷烟、雪茄烟零售（有效期至2013年12月31日止）。,330206MA2EKNN95D,2003-06-17,2003-06-17,2003-06-17,2099-12-31,330206001,北仑区,330206001,315800,北仑区,5231.0,5231.0
330206MA2J418G4G,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA2J418G4G,宁波梅山保税港区尽良筹李华商务服务部,浙江省宁波市北仑区梅山街道梅山七星路88号6幢C202室-00000225（集群注册）,李华,其他未列明商务服务业,0.0,,"一般项目:劳务服务（不含劳务派遣）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA2J418G4G,2020-12-21,2020-12-21,2020-12-21,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206MA2GUJXR1F,宁波市北仑区市场监督管理局,个体工商户,注销,92330206MA2GUJXR1F,宁波市北仑区抬头文化创意工作室,浙江省宁波市北仑区大碶街道宝山路1298号6层655室（承诺申报）,宋方金,其他文化艺术业,0.0,,文学、美术创作与表演艺术；文化艺术交流活动策划；影视策划咨询；会务服务；摄影、摄像服务;展览展示服务；企业形象策划；广告的设计、制作、代理、发布。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330206MA2GUJXR1F,2019-10-30,2019-10-30,2019-10-30,2099-12-31,330206001,北仑区,330206001,315800,北仑区,8890.0,8890.0
330206MA7EXL7D0T,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA7EXL7D0T,宁波北仑韦程文化创意工作室,浙江省宁波市北仑区小港街道枫林路68弄36号10幢1号楼-2F-223,王伟,文艺创作与表演,100000.0,人民币,"一般项目:文艺创作;组织文化艺术交流活动;项目策划与公关服务;信息咨询服务（不含许可类信息咨询服务）;会议及展览服务;广告设计、代理;广告制作;摄像及视频制作服务;企业形象策划;咨询策划服务;平面设计;其他文化艺术经纪代理;知识产权服务（专利代理服务除外）;企业管理咨询（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA7EXL7D0T,2021-12-15,2021-12-15,2021-12-15,2099-12-31,330206001,北仑区,330206001,315800,北仑区,8810.0,8810.0
330206MA2KN0EH24,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA2KN0EH24,宁波北仑逆形健身俱乐部,浙江省宁波市北仑区大碶街道宝山路1282号博地影秀城七层C702-C703,吉古只火,健身休闲活动,0.0,,"一般项目:健身休闲活动;体育用品及器材零售;体育用品及器材批发（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA2KN0EH24,2021-07-07,2021-07-07,2021-07-07,2099-12-31,330206001,北仑区,330206001,315800,北仑区,8930.0,8930.0
330201MABRW6YN7F,宁波市北仑区市场监督管理局,有限责任公司（自然人独资）,注销,91330201MABRW6YN7F,宁波娱吖传媒有限公司,浙江省宁波保税区兴业大道2号A812室（甬保商务秘书公司托管B1667号）,王道芹,其他广告服务,1000000.0,人民币,一般项目：广告设计、代理；广告制作；信息咨询服务（不含许可类信息咨询服务）；商务代理代办服务；摄像及视频制作服务；销售代理；市场营销策划；计算机及办公设备维修；计算器设备销售；会议及展览服务；组织文化艺术交流活动；企业形象策划；办公服务；婚庆礼仪服务；摄影扩印服务；物业管理；健康咨询服务（不含诊疗服务）；日用杂品销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,330201MABRW6YN7F,2022-06-28,2022-06-28,2022-06-28,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7259.0,7259.0
330206MA2GRBQAXB,宁波市北仑区市场监督管理局,分公司,存续,91330206MA2GRBQAXB,上海星巴克咖啡经营有限公司宁波北仑中河南路店,浙江省宁波市北仑区新碶街道中河南路295号一层、297号,周国清,咖啡馆服务,0.0,,餐饮服务、食品经营（范围详见《食品经营许可证》）；出版物零售（范围详见《出版物零售许可证》；餐饮器具、设备及零配件、礼品袋、服饰、工艺品（象牙及其制品、文物除外）、建筑装潢材料（钢筋、水泥除外）、玩具、家具、家用电器、电子产品、花卉苗木、自行车及电动车、办公用品、日用杂货的批发、零售；以总公司名义从事进出口业务；仓储服务（危险品除外）；单用途商业预付卡代理销售；餐饮器具和设备的租赁；与经营咖啡店和餐饮有关的器具和设备的佣金代理，经济信息咨询（金融信息服务除外）、商务信息咨询；会议服务；礼庆活动及市场营销策划。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330206MA2GRBQAXB,2019-06-18,2019-06-18,2019-06-18,2099-12-31,330206001,北仑区,330206001,315800,北仑区,6232.0,6232.0
330206MA2KNQ961N,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA2KNQ961N,宁波梅山保税港区海根林城杰商务服务部,浙江省宁波市北仑区梅山街道梅山七星路88号6幢C201室-108165（集群注册）,林城杰,其他未列明商务服务业,10000.0,人民币,"一般项目:劳务服务（不含劳务派遣）;外卖递送服务（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA2KNQ961N,2021-08-12,2021-08-12,2021-08-12,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206MA282UG88P,宁波市北仑区市场监督管理局,有限责任公司（自然人独资）,存续,91330206MA282UG88P,宁波瑞哲餐饮管理服务有限公司,北仑区白峰街道枫江路1339号17幢1号102室,黄小飞,其他未列明商务服务业,1000000.0,人民币,餐饮管理服务；手套、鞋、工作服、文具、日用品、餐具、体育用品的批发、零售。,330206MA282UG88P,2016-11-01,2016-11-01,2016-11-01,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206MA284DF94X,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA284DF94X,宁波市北仑区小港王艺广告设计服务部,浙江省宁波市北仑区小港街道渡口南路199号29幢199号-2,王先姝,其他广告服务,0.0,,"一般项目:广告设计、代理;广告制作;平面设计;打字复印;图文设计制作;办公服务;专业设计服务;广告发布;纸制品销售;办公用品销售;文具用品零售;规划设计管理;土石方工程施工;会议及展览服务（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。许可项目:公章刻制（依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准）。",330206MA284DF94X,2017-02-21,2017-02-21,2017-02-21,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7259.0,7259.0
330206MA2J72J7XU,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA2J72J7XU,宁波市北仑区张艳足浴店,浙江省宁波市北仑区小港街道新模村墓孝陈320号一层-1（承诺申报）,张艳,足浴服务,40000.0,人民币,"许可项目:足浴服务（依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以审批结果为准）。一般项目:养生保健服务（非医疗）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA2J72J7XU,2021-05-21,2021-05-21,2021-05-21,2099-12-31,330206001,北仑区,330206001,315800,北仑区,8052.0,8052.0
330206MA2CL09J9W,宁波市北仑区市场监督管理局,个体工商户,注销,92330206MA2CL09J9W,宁波市北仑区新碶天来机电设备安装服务部,浙江省宁波市北仑区新碶街道宝山路128号（黄金海岸）D2幢502室-2,郑瑾,其他未列明商务服务业,0.0,,机电设备上门安装、维修、吊装、保养，水电工程、室内外装饰工程的施工，园林绿化服务，劳保用品的批发、零售，保洁服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,330206MA2CL09J9W,2018-11-28,2018-11-28,2018-11-28,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206MA7CB98W8Q,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MA7CB98W8Q,宁波梅山保税港区尽良筹陈洁商务服务部,浙江省宁波市北仑区梅山街道梅山七星路88号6幢C202室-4025（集群注册）,陈洁,其他未列明商务服务业,10000.0,人民币,"一般项目:劳务服务（不含劳务派遣）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MA7CB98W8Q,2021-10-29,2021-10-29,2021-10-29,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330201MA8FRUN437,宁波市北仑区市场监督管理局,有限责任公司（自然人投资或控股）,注销,91330201MA8FRUN437,宁波保税区维安卫生服务有限公司,宁波保税区国际发展大厦203-1室,何永清,其他未列明商务服务业,2000000.0,人民币,卫生咨询服务；卫生消毒服务；经济贸易咨询服务；交通工具、运输工具、货物、集装箱、仓库的卫生消毒熏蒸、杀菌、除虫、除鼠及相关卫生处理服务。,330201MA8FRUN437,2010-02-08,2010-02-08,2010-02-08,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206MA7LDB042M,宁波市北仑区市场监督管理局,有限责任公司分公司（自然人投资或控股）,存续,91330206MA7LDB042M,宁波王氏迦南眼镜有限公司北仑分公司,浙江省宁波市北仑区新碶街道华山路111-1号（承诺申报）,翁晓川,钟表、眼镜零售,0.0,,一般项目：眼镜销售（不含隐形眼镜）；光学玻璃销售；医护人员防护用品零售；卫生用品和一次性使用医疗用品销售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。（在总公司经营范围内从事经营活动）,330206MA7LDB042M,2022-03-17,2022-03-17,2022-03-17,2099-12-31,330206001,北仑区,330206001,315800,北仑区,5236.0,5236.0
330206MACLB29E5P,宁波市北仑区市场监督管理局,个体工商户,存续,92330206MACLB29E5P,宁波梅山保税港区金湛黄可叶商务服务部,浙江省宁波市北仑区梅山街道梅山七星路88号5幢D302室-37484（集群注册）,黄可叶,其他未列明商务服务业,10000.0,人民币,"一般项目:劳务服务（不含劳务派遣）（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）。",330206MACLB29E5P,2023-06-20,2023-06-20,2023-06-20,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7299.0,7299.0
330206308903425X,宁波市北仑区市场监督管理局,有限责任公司（自然人投资或控股）,存续,91330206308903425X,宁波守诺文化传媒有限公司,北仑区梅山街道梅港村外墩头40-2号（二楼）,叶立军,其他广告服务,1500000.0,人民币,一般项目：广告发布；广告制作；平面设计；会议及展览服务；日用品销售；家用电器销售；家居用品销售；建筑材料销售；建筑装饰材料销售；国内贸易代理；寄卖服务；园林绿化工程施工；住房租赁；旅游开发项目策划咨询；日用品批发；日用百货销售；休闲娱乐用品设备出租；租赁服务（不含许可类租赁服务）；渔业机械销售；船舶租赁；潜水救捞装备销售；办公用品销售；花卉绿植租借与代管理；农副产品销售；互联网销售（除销售需要许可的商品）；服装服饰零售；水产品收购；水产品批发；农副食品加工专用设备销售；自行车及零配件批发；票务代理服务；农村民间工艺及制品、休闲农业和乡村旅游资源的开发经营；体育赛事策划；体育竞赛组织；体育用品设备出租；体育中介代理服务；体育用品及器材批发；食品销售（仅销售预包装食品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：经营民宿（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,330206308903425X,2014-12-19,2014-12-19,2014-12-19,2099-12-31,330206001,北仑区,330206001,315800,北仑区,7259.0,7259.0
